REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,MEAN_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,MPA_NR,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,AGA LAMA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,CLA ABRU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,COL NATA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,DIC STOK,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,DIP LABY,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,EUS FAST,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,FAV FRAG,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,HEL CUCU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,ISO RIGI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MAD AURE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MAD DECA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MAD FORM,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MAD SENA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MAN AREO,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MEA MEAN,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MON CAVE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MUS ANGU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MYC ALIC,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,MYC LAMA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,OCU DIFF,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,ORB ANNU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,ORB FAVE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,ORB FRAN,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR ASTR,1,0,15,12,3,0,2,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR ASTR,1,0,6,5,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR ASTR,1,0,7,6,3,0,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR ASTR,1,0,4,2,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR ASTR,1,0,4,2,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR DIVA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR FURC,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR PORI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,POR SPE.,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,PSE CLIV,1,0,40,32,20,2,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,PSE STRI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SCO CUBE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SCO LACE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SID RADI,1,0,8,4,1,3,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SID RADI,1,0,7,4,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SID SIDE,1,0,11,10,6,0,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SID SIDE,1,0,6,5,2,1,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SID SIDE,1,0,7,5,2,2,0,N,A,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SID SPE.,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SOL BOUR,1,1,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,SOL HYAD,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1185,1,2022,8,18,CONT_HR,0.206,25.5673,-80.10477,4080709,12,4,0,0,CD1,4.6,4.9,10,STE INTE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK05
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,ACR CERV,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,AGA AGAR,1,0,8,5,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,AGA FRAG,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,AGA HUMI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,AGA LAMA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,CLA ABRU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,COL NATA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,DIC STOK,1,0,6,3,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,DIP LABY,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,EUS FAST,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,FAV FRAG,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,HEL CUCU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,ISO RIGI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MAD AURE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MAD DECA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MAD FORM,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MAD SENA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MAN AREO,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MEA MEAN,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MON CAVE,1,1,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MON CAVE,1,0,7,5,3,3,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MUS ANGU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MYC ALIC,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,MYC LAMA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,OCU DIFF,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,ORB ANNU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,ORB FAVE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,ORB FRAN,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR ASTR,1,0,6,3,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR ASTR,1,0,11,9,4,10,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR DIVA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR FURC,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR PORI,1,0,9,6,2,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR PORI,1,0,7,2,5,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR PORI,1,0,10,9,8,15,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR PORI,1,0,7,4,5,10,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR PORI,1,0,15,11,12,30,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,POR SPE.,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,PSE CLIV,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,PSE STRI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SCO CUBE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SCO LACE,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID RADI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,33,28,24,38,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,5,4,2,5,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,4,3,2,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,9,7,1,5,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,16,10,8,10,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,6,4,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,5,4,3,5,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,21,18,10,30,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,12,9,10,55,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,4,4,2,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,7,4,1,10,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,5,3,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SIDE,1,0,25,20,16,25,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SID SPE.,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SOL BOUR,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,SOL HYAD,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,STE INTE,1,0,6,5,1,0,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,STE INTE,1,0,8,6,1,5,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1190,1,2022,6,29,CONT_HR,0.493333333,25.71133,-80.0872,4140920,12,4,0,0,CD2,7.9,8.5,10,STE INTE,1,0,7,3,1,5,0,N,A,NCRMP,NCRMP_GRP,CFK07
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,ACR CERV,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA AGAR,1,0,7,6,1,0,0,PB,A,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA AGAR,1,0,13,7,5,0,0,T,A,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA AGAR,1,0,6,4,1,0,0,T,A,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA AGAR,1,0,11,6,1,0,0,T,A,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA FRAG,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA HUMI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,AGA LAMA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,CLA ABRU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,COL NATA,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,DIC STOK,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,DIP LABY,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,EUS FAST,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,FAV FRAG,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,HEL CUCU,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
FLK,1199,1,2022,10,4,CONT_MR,0.178,24.63354,-81.07924,2544254,9,4,0,0,CD2,9.1,9.8,10,ISO RIGI,0,0,.,.,.,.,.,.,.,NCRMP,NCRMP_GRP,CFK06
