analysis_group,REGION,YEAR,PRIMARY_SAMPLE_UNIT,SUB_REGION_NR,ZONE_NR,PROT,strat_cora,METERS_COMPLETED,survey_type,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,species_cd,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,DIC STOK,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,DIP LABY,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,EUS FAST,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,FAV FRAG,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,HEL CUCU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,ISO RIGI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MAD AURE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MAD DECA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MAD FORM,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MAD SENA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MAN AREO,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MEA MEAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MON CAVE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MUS ANGU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MYC ALIC,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MYC LAMA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,OCU DIFF,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,ORB FRAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,POR ASTR,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,POR DIVA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,POR FURC,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,POR SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,PSE CLIV,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,PSE STRI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SCO CUBE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SCO LACE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SID RADI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SID SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SOL BOUR,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SOL HYAD,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,STE INTE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,ACR PALM,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,AGA SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,ISO SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,MYC FERO,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,OCU SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,PHY AMER,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,POR BRAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9228,11,3,2,CFK03,10,MIR,25.2077,-80.22251,3837275,SCO SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,ACR CERV,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,AGA FRAG,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,AGA HUMI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,AGA LAMA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,CLA ABRU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,COL NATA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,DIC STOK,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,DIP LABY,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,FAV FRAG,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,HEL CUCU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,ISO RIGI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MAD AURE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MAD DECA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MAD FORM,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MAD SENA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MAN AREO,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MEA MEAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MON CAVE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MUS ANGU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MYC ALIC,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MYC LAMA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,OCU DIFF,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,ORB ANNU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,ORB FRAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,POR DIVA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,POR FURC,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,POR SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,PSE CLIV,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,PSE STRI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SCO CUBE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SCO LACE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SID RADI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SID SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SOL BOUR,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SOL HYAD,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,ACR PALM,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,AGA SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,ISO SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,MYC FERO,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,OCU SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,PHY AMER,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,POR BRAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9256,11,4,2,CFK07,10,MIR,25.22127,-80.21392,3849428,SCO SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ACR CERV,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,AGA FRAG,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,AGA HUMI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,AGA LAMA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,CLA ABRU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,COL NATA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,DIC STOK,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,DIP LABY,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,EUS FAST,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,FAV FRAG,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ISO RIGI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MAD AURE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MAD DECA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MAD FORM,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MAD SENA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MAN AREO,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MEA MEAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MON CAVE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MUS ANGU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MYC ALIC,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MYC LAMA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,OCU DIFF,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ORB ANNU,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ORB FAVE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ORB FRAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,POR DIVA,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,POR SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,PSE CLIV,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,PSE STRI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SCO CUBE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SCO LACE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SID RADI,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SID SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SOL BOUR,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SOL HYAD,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,STE INTE,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ACR PALM,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,AGA SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,ISO SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,MYC FERO,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,OCU SPE.,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,PHY AMER,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,POR BRAN,0,0,,,,,,AA,A
MIR_GRP,FLK,2022,9265,11,4,2,CFK07,10,MIR,25.22135,-80.21333,3849429,SCO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,ACR CERV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,AGA AGAR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,AGA FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,AGA HUMI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,AGA LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,CLA ABRU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,DIC STOK,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,EUS FAST,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,FAV FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,HEL CUCU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,ISO RIGI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MAD AURE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MAD DECA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MAD FORM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MAD SENA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MAN AREO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MEA MEAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MYC ALIC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MYC LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,ORB ANNU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,ORB FRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,POR DIVA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,POR FURC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,POR PORI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,POR SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,PSE CLIV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,SCO CUBE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,SID SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,SOL HYAD,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,ACR PALM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,AGA SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,ISO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,MYC FERO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,OCU SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,PHY AMER,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,POR BRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1050,8,2,0,CFK02,10,NCRMP,24.59584,-81.39432,2373154,SCO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,ACR CERV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,AGA FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,AGA HUMI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,AGA LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,CLA ABRU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,COL NATA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,DIC STOK,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,DIP LABY,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,EUS FAST,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,FAV FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,HEL CUCU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,ISO RIGI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MAD AURE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MAD DECA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MAD FORM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MAD SENA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MAN AREO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MEA MEAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MON CAVE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MUS ANGU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MYC ALIC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,MYC LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,OCU DIFF,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,ORB FRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,POR ASTR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1052,8,2,0,CFK02,10,NCRMP,24.52915,-81.64928,2113263,POR DIVA,0,0,,,,,,AA,A
