"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETE","METER","RUG"
"FLK",8075,1,2024,8,27,"SPGR_LR","CFK06",24.62488,-81.11191,2505028,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.31519976591361,15,"15",0.14
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"1",0.13
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"2",0.27
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"3",0.14
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"4",0.3
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"5",0.26
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"6",0.19
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"7",0.11
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"8",0.28
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"9",0.15
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"10",0.18
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"11",0.18
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"12",0.17
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"13",0.21
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"14",0.12
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,15,"15",0.19
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"1",0.33
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"2",0.15
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"3",0.23
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"4",0.11
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"5",0.17
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"6",0.11
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"7",0.14
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"8",0.18
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"9",0.09
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"10",0.23
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"11",0.1
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"12",0.12
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"13",0.21
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"14",0.11
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,15,"15",0.24
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"1",0.14
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"2",0.17
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"3",0.23
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"4",0.15
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"5",0.22
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"6",0.1
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"7",0.2
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"8",0.35
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"9",0.15
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"10",0.12
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"11",0.13
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"12",0.17
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"13",0.21
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"14",0.15
"FLK",8099,1,2024,8,27,"SPGR_LR","CFK06",24.62624,-81.108,2511286,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.92479974640641,15,"15",0.24
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"1",0.13
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"2",0.25
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"3",0.2
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"4",0.1
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"5",1.8
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"6",0.65
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"7",0.7
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"8",0.5
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"9",0.8
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"10",0.42
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"11",0.25
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"12",1.15
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"13",0.24
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"14",0.2
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,15,"15",0.3
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"1",0.6
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"2",0.45
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"3",0.5
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"4",0.35
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"5",0.15
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"6",0.4
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"7",0.1
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"8",0.15
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"9",0.5
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"10",0.4
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"11",0.3
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"12",0.6
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"13",0.3
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"14",0.55
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,15,"15",0.5
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"1",0.2
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"2",0.2
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"3",0.1
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"4",0.05
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"5",0.1
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"6",0.05
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"7",0.15
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"8",0.45
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"9",0.15
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"10",0.15
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"11",0.15
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"12",0.1
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"13",0.35
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"14",0.1
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,15,"15",0.3
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"1",0.4
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"2",0.9
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"3",0.7
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"4",0.8
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"5",0.8
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"6",0.8
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"7",1
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"8",0.5
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"9",0.5
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"10",0.6
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"11",0.7
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"12",0.3
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"13",0.2
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"14",0.2
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,15,"15",0.2
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"1",0.2
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"2",0.15
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"3",0.45
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"4",0.56
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"5",0.15
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"6",0.1
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"7",0.2
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"8",0.18
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"9",0.2
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"10",0.2
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"11",0.13
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"12",0.25
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"13",0.25
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"14",0.2
"FLK",8283,1,2024,8,25,"SPGR_LR","CFK04",24.46341,-81.84234,1939127,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.523999951232,1.8287999414784,15,"15",0.2
"FLK",8054,1,2024,8,25,"SPGR_HR","CFK05",24.46014,-81.84536,1932917,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",0.609599980492801,2.7431999122176,15,"1",0.3
"FLK",8054,1,2024,8,25,"SPGR_HR","CFK05",24.46014,-81.84536,1932917,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",0.609599980492801,2.7431999122176,15,"2",0.25
"FLK",8054,1,2024,8,25,"SPGR_HR","CFK05",24.46014,-81.84536,1932917,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",0.609599980492801,2.7431999122176,15,"3",1.4
"FLK",8054,1,2024,8,25,"SPGR_HR","CFK05",24.46014,-81.84536,1932917,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",0.609599980492801,2.7431999122176,15,"4",2
