"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE"
"FLK",1382,1,2024,9,30,"SPGR_HR","CFK11",NA,NA,0.826666666666667,24.45083,-81.87974,1916387,"Lower Keys",8,"Forereef",4,"Sand_Key",23,NA,1,"CD4",17.3735994440448,21.335999317248,10,"MAD DECA","Madracis decactis",1,0,19,16,6,30,0,"N","A"
"FLK",1394,1,2024,7,31,"SPGR_MR","CFK09",NA,NA,0.319333333333333,25.0073,-80.37529,3605697,"Upper Keys",11,"Forereef",4,"Molasses",6,NA,1,"CD3",13.1063995805952,13.4111995708416,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1396,1,2024,6,23,"SPGR_HR","CFK09",NA,NA,1.02333333333333,24.47744,-81.72008,1968207,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD3",15.8495994928128,20.1167993562624,10,"MAD DECA","Madracis decactis",1,0,6,4,3,60,0,"N","A"
"FLK",1398,1,2024,7,11,"SPGR_MR","CFK09",NA,NA,0.353333333333333,25.20461,-80.21297,3834282,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD3",16.4591994733056,17.3735994440448,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1399,1,2024,7,12,"SPGR_MR","CFK09",NA,NA,0.514,25.20891,-80.2167,3838551,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD3",13.1063995805952,13.715999561088,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1411,1,2024,6,26,"ISOL_MR","CFK02",NA,NA,0.5,24.52246,-81.65765,2090822,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",3.9623998732032,7.31519976591361,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1421,1,2024,6,26,"ISOL_MR","CFK02",NA,NA,0.63,24.51829,-81.61917,2077860,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",7.31519976591361,8.83919971714561,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1470,1,2024,6,25,"CONT_MR","CFK03",NA,NA,0.47,24.52602,-81.53895,2101435,"Lower Keys",8,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",9.14399970739201,9.75359968788481,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1507,1,2024,6,26,"CONT_MR","CFK07",NA,NA,0.37,24.50521,-81.61752,2038159,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.83919971714561,10.0583996781312,10,"MAD DECA","Madracis decactis",1,0,24,8,4,20,0,"N","A"
"FLK",1507,1,2024,6,26,"CONT_MR","CFK07",NA,NA,0.37,24.50521,-81.61752,2038159,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.83919971714561,10.0583996781312,10,"MAD DECA","Madracis decactis",1,0,23,18,7,70,0,"N","A"
"FLK",1565,1,2024,10,2,"SPGR_MR","CFK07",NA,NA,0.374666666666667,24.66663,-80.98309,2688599,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD2",7.31519976591361,8.22959973665281,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1566,1,2024,10,1,"SPGR_LR","CFK07",NA,NA,0.264666666666667,24.63583,-81.07148,2554500,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD2",11.5823996293632,11.8871996196096,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,7,2,1,0,0,"N","A"
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,7,3,1,0,0,"N","A"
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,9,4,1,0,0,"N","A"
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,5,5,1,0,0,"N","A"
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,15,10,5,5,0,"N","A"
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,15,6,1,0,0,"N","A"
"FLK",1669,1,2024,7,16,"SPGR_HR","CFK11",NA,NA,0.866666666666667,24.84353,-80.61657,3351733,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.2983991904512,28.955999073408,10,"MAD DECA","Madracis decactis",1,0,6,6,3,0,0,"N","A"
"FLK",1672,1,2024,7,14,"SPGR_HR","CFK11",NA,NA,0.78,24.93378,-80.47624,3506566,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",22.2503992879872,24.6887992099584,10,"MAD DECA","Madracis decactis",1,0,33,25,1,0,0,"N","A"
"FLK",1672,1,2024,7,14,"SPGR_HR","CFK11",NA,NA,0.78,24.93378,-80.47624,3506566,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",22.2503992879872,24.6887992099584,10,"MAD DECA","Madracis decactis",1,0,6,2,4,0,0,"N","A"
"FLK",1672,1,2024,7,14,"SPGR_HR","CFK11",NA,NA,0.78,24.93378,-80.47624,3506566,"Mid-Upper Keys Transition",10,"Forereef",4,"Unprotected",0,NA,0,"CD4",22.2503992879872,24.6887992099584,10,"MAD DECA","Madracis decactis",1,0,4,1,3,5,0,"N","A"
"FLK",1801,1,2024,10,1,"SPGR_LR","CFK04",NA,NA,0.158,24.64,-81.06656,2572990,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD1",5.18159983418881,5.48639982443521,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",1803,1,2024,11,12,"CONT_LR","CFK09",NA,NA,0.299333333333333,25.73257,-80.08905,4148488,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD3",15.23999951232,15.8495994928128,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8002,1,2024,9,2,"CONT_LR","CFK01",NA,NA,0.0853333333333333,24.61359,-81.39339,2453382,"Lower Keys",8,"Inshore",1,"Newfound_Harbor",18,NA,1,"CD0",4.2671998634496,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8005,1,2024,9,2,"ISOL_HR","CFK01",NA,NA,1.13333333333333,24.61461,-81.39344,2457598,"Lower Keys",8,"Inshore",1,"Newfound_Harbor",18,NA,1,"CD0",1.523999951232,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8007,1,2024,9,2,"ISOL_MR","CFK01",NA,NA,0.593333333333333,24.61588,-81.39077,2463949,"Lower Keys",8,"Inshore",1,"Newfound_Harbor",18,NA,1,"CD0",1.523999951232,2.4383999219712,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8009,1,2024,9,2,"ISOL_MR","CFK01",NA,NA,0.33,24.61422,-81.39231,2455492,"Lower Keys",8,"Inshore",1,"Newfound_Harbor",18,NA,1,"CD0",3.9623998732032,4.571999853696,15,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8012,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.05,24.89683,-80.61849,3450911,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",4.2671998634496,4.2671998634496,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8013,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1,24.89684,-80.62004,3450908,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",4.571999853696,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8017,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.03133333333333,24.89638,-80.61802,3450252,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",3.047999902464,4.2671998634496,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8018,1,2024,9,1,"ISOL_MR","CFK02",NA,NA,0.63,24.89689,-80.61702,3450914,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",2.7431999122176,4.2671998634496,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8019,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.12666666666667,24.89683,-80.62053,3450907,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",4.571999853696,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8020,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.24666666666667,24.89724,-80.62149,3451561,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",2.1335999317248,4.8767998439424,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8021,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.06666666666667,24.89729,-80.61838,3451567,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",4.2671998634496,4.2671998634496,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8048,1,2024,8,30,"SPGR_MR","CFK05",NA,NA,0.556666666666667,25.22432,-80.20955,3852197,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",1.8287999414784,3.047999902464,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8050,1,2024,8,30,"SPGR_LR","CFK05",NA,NA,0.263333333333333,25.21132,-80.21951,3840625,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",2.7431999122176,3.3527998927104,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8054,1,2024,8,25,"SPGR_HR","CFK05",NA,NA,0.983333333333333,24.46014,-81.84536,1932917,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",0.609599980492801,2.7431999122176,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8055,1,2024,8,25,"SPGR_HR","CFK05",NA,NA,0.773333333333333,24.45966,-81.84396,1932054,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",5.48639982443521,5.79119981468161,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8056,1,2024,8,25,"SPGR_LR","CFK05",NA,NA,0.286666666666667,24.46006,-81.84296,1932922,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",4.2671998634496,4.8767998439424,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8057,1,2024,8,26,"SPGR_MR","CFK05",NA,NA,0.390666666666667,24.54676,-81.40457,2172783,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD1",1.8287999414784,2.7431999122176,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8058,1,2024,8,26,"SPGR_MR","CFK05",NA,NA,0.614,24.54678,-81.40313,2172786,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD1",3.6575998829568,5.18159983418881,10,"MAD DECA","Madracis decactis",1,0,12,11,6,90,0,"PB","A"
"FLK",8059,1,2024,8,26,"SPGR_HR","CFK05",NA,NA,0.860666666666667,24.54549,-81.40946,2167787,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD1",2.7431999122176,5.79119981468161,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8060,1,2024,8,27,"SPGR_MR","CFK05",NA,NA,0.55,24.62632,-81.11043,2511281,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD1",1.523999951232,2.4383999219712,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8067,1,2024,8,28,"CONT_LR","CFK04",NA,NA,0.173333333333333,25.21639,-80.21851,3845051,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",5.79119981468161,6.09599980492801,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8072,1,2024,8,26,"SPGR_MR","CFK07",NA,NA,0.38,24.54502,-81.4061,2166136,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,8.53439972689921,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8074,1,2024,8,27,"SPGR_LR","CFK06",NA,NA,0.192,24.62589,-81.10961,2509197,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",6.70559978542081,7.01039977566721,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8075,1,2024,8,27,"SPGR_LR","CFK06",NA,NA,0.213333333333333,24.62488,-81.11191,2505028,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,7.31519976591361,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8076,1,2024,8,31,"SPGR_HR","CFK07",NA,NA,NA,25.22167,-80.20995,3849832,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",5.79119981468161,7.01039977566721,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8077,1,2024,8,31,"SPGR_HR","CFK07",NA,NA,1.24333333333333,25.2185,-80.21521,3847040,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",6.40079979517441,6.40079979517441,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8078,1,2024,8,31,"SPGR_MR","CFK07",NA,NA,0.448666666666667,25.22751,-80.20597,3854966,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",5.79119981468161,7.31519976591361,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8079,1,2024,8,31,"SPGR_MR","CFK07",NA,NA,0.306666666666667,25.21897,-80.21183,3847444,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",7.92479974640641,7.92479974640641,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8080,1,2024,8,31,"SPGR_MR","CFK07",NA,NA,0.310666666666667,25.2244,-80.208,3852200,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",7.31519976591361,8.83919971714561,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8084,1,2024,8,31,"SPGR_MR","CFK07",NA,NA,0.61,25.21942,-80.21101,3847844,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",5.79119981468161,7.31519976591361,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8087,1,2024,8,29,"SPGR_MR","CFK07",NA,NA,0.636666666666667,25.20901,-80.21861,3838547,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",7.31519976591361,7.31519976591361,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8089,1,2024,8,29,"SPGR_MR","CFK07",NA,NA,0.596666666666667,25.21174,-80.2176,3841037,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",7.61999975616001,7.61999975616001,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8090,1,2024,8,25,"SPGR_LR","CFK06",NA,NA,0.0846666666666667,24.4596,-81.84245,1932057,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",7.01039977566721,7.61999975616001,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8091,1,2024,8,25,"SPGR_LR","CFK07",NA,NA,0.264,24.45868,-81.84397,1930330,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.22959973665281,8.83919971714561,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8092,1,2024,8,25,"SPGR_LR","CFK07",NA,NA,0.27,24.45869,-81.84345,1930331,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,9.44879969763841,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8094,1,2024,8,26,"SPGR_LR","CFK07",NA,NA,0.278,24.54362,-81.40951,2161203,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",10.3631996683776,11.8871996196096,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8096,1,2024,8,26,"SPGR_MR","CFK07",NA,NA,0.333333333333333,24.54683,-81.40079,2172791,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.01039977566721,7.92479974640641,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8097,1,2024,8,26,"SPGR_LR","CFK06",NA,NA,0.173333333333333,24.5459,-81.40217,2169460,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.92479974640641,7.92479974640641,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8098,1,2024,8,26,"SPGR_MR","CFK07",NA,NA,0.39,24.5464,-81.4017,2171125,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8100,1,2024,9,2,"ISOL_HR","CFK01",NA,NA,1.11133333333333,24.61459,-81.39289,2457599,"Lower Keys",8,"Inshore",1,"Newfound_Harbor",18,NA,1,"CD0",1.8287999414784,3.3527998927104,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8102,1,2024,9,2,"ISOL_HR","CFK01",NA,NA,0.73,24.61458,-81.37965,2457626,"Lower Keys",8,"Inshore",1,"Unprotected",0,NA,0,"CD0",3.3527998927104,5.48639982443521,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8104,1,2024,9,2,"ISOL_MR","CFK01",NA,NA,0.408,24.61401,-81.39243,2455492,"Lower Keys",8,"Inshore",1,"Newfound_Harbor",18,NA,1,"CD0",3.9623998732032,4.8767998439424,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8110,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.23333333333333,24.89774,-80.61802,3452226,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",4.571999853696,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8114,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.24,24.89636,-80.61955,3450249,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",4.2671998634496,4.2671998634496,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8115,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,1.38571428571429,24.90449,-80.61555,3462289,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Cheeca_Rocks",11,NA,1,"CD0",2.4383999219712,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8116,1,2024,9,1,"ISOL_HR","CFK02",NA,NA,0.953333333333333,24.90403,-80.61806,3461604,"Mid-Upper Keys Transition",10,"Mid Channel",2,"Cheeca_Rocks",11,NA,1,"CD0",2.4383999219712,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8121,1,2024,8,28,"ISOL_MR","CFK03",NA,NA,0.313333333333333,25.21311,-80.21904,3842258,"Upper Keys",11,"Offshore Patch Reef",3,"Carysfort",1,NA,1,"CD0",5.48639982443521,6.09599980492801,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8123,1,2024,8,30,"SPGR_HR","CFK03",NA,NA,1.24333333333333,25.20939,-80.21904,3838968,"Upper Keys",11,"Offshore Patch Reef",3,"Carysfort",1,NA,1,"CD0",3.047999902464,4.8767998439424,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8126,1,2024,9,18,"SPGR_MR","CFK03",NA,NA,0.55,25.14037,-80.29441,3767845,"Upper Keys",11,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",3.6575998829568,5.79119981468161,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8131,1,2024,8,30,"SPGR_MR","CFK05",NA,NA,0.334,25.22479,-80.21002,3852592,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",1.523999951232,2.1335999317248,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8136,1,2024,9,18,"SPGR_LR","CFK05",NA,NA,0.263333333333333,25.22032,-80.212,3848640,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",4.571999853696,4.571999853696,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8145,1,2024,8,30,"SPGR_MR","CFK05",NA,NA,0.59,25.22347,-80.20999,3851408,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",3.6575998829568,3.6575998829568,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8146,1,2024,8,30,"SPGR_MR","CFK05",NA,NA,0.56,25.22524,-80.20905,3852990,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",1.8287999414784,3.047999902464,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8147,1,2024,8,30,"SPGR_HR","CFK05",NA,NA,0.78,25.22431,-80.20905,3852198,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",1.8287999414784,4.8767998439424,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8149,1,2024,8,28,"SPGR_HR","CFK05",NA,NA,1.01666666666667,25.21217,-80.21798,3841444,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",2.7431999122176,5.18159983418881,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8152,1,2024,8,29,"SPGR_MR","CFK05",NA,NA,0.594,25.20799,-80.21998,3837700,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",4.571999853696,6.40079979517441,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8153,1,2024,8,25,"SPGR_MR","CFK05",NA,NA,0.512666666666667,24.45962,-81.84538,1932051,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",3.047999902464,4.8767998439424,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8155,1,2024,8,25,"SPGR_MR","CFK05",NA,NA,0.573333333333333,24.46233,-81.84191,1937336,"Lower Keys",8,"Forereef",4,"East_Dry_Rocks",21,NA,1,"CD1",1.2191999609856,2.1335999317248,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8157,1,2024,8,26,"SPGR_HR","CFK05",NA,NA,0.852666666666667,24.54681,-81.40363,2172785,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD1",3.047999902464,5.18159983418881,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8173,1,2024,8,26,"SPGR_LR","CFK06",NA,NA,0.186666666666667,24.54539,-81.40465,2167797,"Lower Keys",8,"Forereef",4,"Looe_Key",16,NA,1,"CD2",7.61999975616001,8.22959973665281,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8174,1,2024,8,27,"SPGR_LR","CFK06",NA,NA,0.168,24.62586,-81.10898,2509198,"Middle Keys",9,"Forereef",4,"Sombrero",15,NA,1,"CD2",7.31519976591361,8.22959973665281,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8176,1,2024,8,28,"SPGR_LR","CFK05",NA,NA,0.163333333333333,25.21811,-80.21398,3846644,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD1",5.48639982443521,5.48639982443521,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
"FLK",8181,1,2024,8,31,"SPGR_MR","CFK07",NA,NA,0.283333333333333,25.21718,-80.21355,3845853,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",9.14399970739201,10.0583996781312,10,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA
