"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","COVER_CAT_CD","COVER_CAT_NAME","HARDBOTTOM_P","SOFTBOTTOM_P","RUBBLE_P"
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"MIL SPE.","Millepora spp",1,0,0
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"PAL SPE.","Palythoa spp",1,0,0
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"PEY SPE.","Peysonnellia",2,0,0
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"RHO CRUS","Rhodophyta cru. spp",3,0,0
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"SID SIDE","Siderastrea siderea",1,0,0
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"SPO OTHE","Porifera spp",3,0,0
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",NA,NA,0.213333333333333,24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"TUR FREE","Turf Algae Free of Sediment",25,0,1
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"BAR SUB.","Bare Substrate",2,2,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"CYA SPE.","Cyanophyta spp",2,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"DIC SPE.","Dictyota spp",5,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"LOB SPE.","Lobophora spp",2,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"MAC FLES","MacroOtherFleshy",71,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"MIL SPE.","Millepora spp",3,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"POR ASTR","Porites astreoides",1,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"SPO OTHE","Porifera spp",5,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"STE INTE","Stephanocoenia intersepta",1,0,0
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",NA,NA,0.39,24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"TUR SEDI","Turf Algae with Sediment",6,0,0
"FLK",1096,1,2024,6,27,"ISOL_LR","CFK06",NA,NA,0.078,24.47262,-81.77247,1958127,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,8.53439972689921,15,"BAR SUB.","Bare Substrate",1,75,1
"FLK",1096,1,2024,6,27,"ISOL_LR","CFK06",NA,NA,0.078,24.47262,-81.77247,1958127,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,8.53439972689921,15,"HAL SPE.","Halimeda spp",1,0,0
"FLK",1096,1,2024,6,27,"ISOL_LR","CFK06",NA,NA,0.078,24.47262,-81.77247,1958127,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,8.53439972689921,15,"MAC CALC","MacroOtherCalcareous",6,4,3
"FLK",1096,1,2024,6,27,"ISOL_LR","CFK06",NA,NA,0.078,24.47262,-81.77247,1958127,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,8.53439972689921,15,"RHO CRUS","Rhodophyta cru. spp",0,0,3
"FLK",1096,1,2024,6,27,"ISOL_LR","CFK06",NA,NA,0.078,24.47262,-81.77247,1958127,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,8.53439972689921,15,"SPO OTHE","Porifera spp",2,0,0
"FLK",1096,1,2024,6,27,"ISOL_LR","CFK06",NA,NA,0.078,24.47262,-81.77247,1958127,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.53439972689921,8.53439972689921,15,"TUR SEDI","Turf Algae with Sediment",3,0,1
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"AGA HUMI","Agaricia humilis",1,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"AGA LAMA","Agaricia lamarcki",1,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"BAR SUB.","Bare Substrate",2,7,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"DIC SPE.","Dictyota spp",32,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"GOR ENCR","Encrusting gorgonian",3,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"GOR GORG","Gorgonians",2,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"LOB SPE.","Lobophora spp",6,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"MIL SPE.","Millepora spp",2,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"MON CAVE","Montastraea cavernosa",1,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"ORB FAVE","Orbicella faveolata",1,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"PEY SPE.","Peysonnellia",1,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"RHO CRUS","Rhodophyta cru. spp",7,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"SID SIDE","Siderastrea siderea",2,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"SPO OTHE","Porifera spp",7,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"STE INTE","Stephanocoenia intersepta",1,0,0
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",NA,NA,0.656666666666667,24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"TUR SEDI","Turf Algae with Sediment",24,0,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"BAR SUB.","Bare Substrate",30,16,2
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"GOR ENCR","Encrusting gorgonian",2,0,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"GOR GORG","Gorgonians",1,0,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"POR ASTR","Porites astreoides",1,0,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"RHO CRUS","Rhodophyta cru. spp",3,0,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"SID SIDE","Siderastrea siderea",3,0,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"SPO OTHE","Porifera spp",11,1,0
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,0.733333333333333,24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"TUR SEDI","Turf Algae with Sediment",20,10,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"BAR SUB.","Bare Substrate",2,7,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"GOR ENCR","Encrusting gorgonian",2,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"GOR GORG","Gorgonians",1,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"ORB FAVE","Orbicella faveolata",2,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"PEY SPE.","Peysonnellia",5,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"RHO CRUS","Rhodophyta cru. spp",4,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"SID SIDE","Siderastrea siderea",12,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"SPO OTHE","Porifera spp",24,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"STE INTE","Stephanocoenia intersepta",3,0,0
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",NA,NA,1.46666666666667,24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"TUR SEDI","Turf Algae with Sediment",36,0,2
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"BAR SUB.","Bare Substrate",0,14,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"DIC SPE.","Dictyota spp",20,0,1
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"GOR ENCR","Encrusting gorgonian",2,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"GOR GORG","Gorgonians",4,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"MAC CALC","MacroOtherCalcareous",7,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"OTH SPE.","Other species",1,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"POR ASTR","Porites astreoides",1,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"RHO CRUS","Rhodophyta cru. spp",1,0,5
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"SID SIDE","Siderastrea siderea",4,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"SPO OTHE","Porifera spp",4,0,3
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"STE INTE","Stephanocoenia intersepta",1,0,0
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.450666666666667,24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"TUR SEDI","Turf Algae with Sediment",26,0,6
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"BAR SUB.","Bare Substrate",12,3,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"DIC SPE.","Dictyota spp",30,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"GOR ENCR","Encrusting gorgonian",1,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"GOR GORG","Gorgonians",1,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"MAC FLES","MacroOtherFleshy",4,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"ORB FAVE","Orbicella faveolata",7,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"RAM SPE.","Ramicrusta spp",2,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"RHO CRUS","Rhodophyta cru. spp",5,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"SPO OTHE","Porifera spp",6,0,0
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",NA,NA,0.44,24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"TUR SEDI","Turf Algae with Sediment",25,0,4
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"AGA AGAR","Agaricia agaricites",6,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"BAR SUB.","Bare Substrate",0,13,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"CYA SPE.","Cyanophyta spp",1,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"GOR ENCR","Encrusting gorgonian",2,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"GOR GORG","Gorgonians",3,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"PEY SPE.","Peysonnellia",2,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"POR ASTR","Porites astreoides",1,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"RHO CRUS","Rhodophyta cru. spp",11,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"SID SIDE","Siderastrea siderea",2,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"SPO OTHE","Porifera spp",7,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"STE INTE","Stephanocoenia intersepta",1,0,0
"FLK",1264,1,2024,7,10,"SPGR_HR","CFK11",NA,NA,0.7875,24.7277,-80.80288,2948859,"Middle Keys",9,"Forereef",4,"Unprotected",0,NA,0,"CD4",25.907999170944,27.431999122176,15,"TUR SEDI","Turf Algae with Sediment",51,0,0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"BAR SUB.","Bare Substrate",0,2,0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"CYA SPE.","Cyanophyta spp",11,0,3
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"DIC SPE.","Dictyota spp",20,0,0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"GOR GORG","Gorgonians",2,0,0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"HAL SPE.","Halimeda spp",5,0,0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"MAC CALC","MacroOtherCalcareous",1,0,0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"MAC FLES","MacroOtherFleshy",9,0,1
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",NA,NA,0.238,24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"MIL SPE.","Millepora spp",1,0,0
