REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,MEAN_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,MPA_NR,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,5,4,6,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,8,7,5,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,15,2,3,90,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,6,5,3,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,4,3,2,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,6,4,4,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,5,3,3,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,20,12,3,90,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,12,9,5,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,POR PORI,1,0,17,10,5,80,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,PSE CLIV,1,0,4,3,1,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID RADI,1,0,4,3,1,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,10,50,20,95,0,P,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,6,6,1,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,55,50,45,98,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,30,25,15,85,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,10,9,5,80,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,7,5,4,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,9,8,3,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,5,3,1,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,8,5,3,70,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,9,7,3,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,12,9,7,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,6,6,2,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,11,10,8,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,9,6,5,20,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,5,3,2,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,8,5,1,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SID SIDE,1,0,10,9,9,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9029,1,2022,8,20,CONT_HR,0.734,25.13902,-80.29542,3766313,11,3,0,2,CD0,4.3,5.5,10,STE INTE,1,0,35,15,3,0,0,PB,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,AGA AGAR,1,0,5,5,3,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,COL NATA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,DIP LABY,1,0,6,6,5,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,ORB ANNU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,ORB FAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,ORB FRAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,16,11,9,50,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,7,6,1,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,4,3,4,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,4,3,2,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,20,15,30,80,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,28,15,5,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR ASTR,1,0,15,10,2,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,POR PORI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SID SIDE,1,0,9,7,3,70,0,P,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SID SIDE,1,0,10,8,5,30,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SID SIDE,1,0,9,7,3,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SID SIDE,1,0,6,6,2,0,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SID SIDE,1,0,18,16,20,60,0,N,A,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9030,1,2022,8,20,CONT_HR,0.56,25.1395,-80.29491,3766826,11,3,0,2,CD0,2.7,4,10,STE INTE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK03
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,AGA AGAR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,COL NATA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,DIP LABY,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,ORB ANNU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,ORB FAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,ORB FRAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,POR ASTR,1,0,6,5,3,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,POR ASTR,1,0,7,5,2,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,POR ASTR,1,0,6,6,2,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,POR PORI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,SID SIDE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9036,1,2022,8,19,CONT_MR,0.245333333,24.62724,-81.11044,2515409,9,4,15,2,CD1,2.1,2.4,10,STE INTE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,AGA AGAR,1,0,8,7,3,0,0,PB,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,AGA AGAR,1,0,8,6,4,0,0,P,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,COL NATA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,DIP LABY,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,ORB ANNU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,ORB FAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,ORB FRAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,8,7,4,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,13,8,3,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,5,4,3,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,6,4,4,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,6,6,5,50,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,9,6,2,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,12,6,6,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,14,8,10,60,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,9,9,7,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,8,7,5,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,6,4,3,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,5,4,4,0,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,25,25,19,20,0,N,A,MIR,MIR_GRP,CFK05
FLK,9037,1,2022,8,24,SPGR_HR,0.613333333,25.21979,-80.21149,3848241,11,4,1,2,CD1,2.1,3.7,10,POR ASTR,1,0,5,5,3,0,0,N,A,MIR,MIR_GRP,CFK05
