analysis_group,PRIMARY_SAMPLE_UNIT,SPECIES_CD,MAX_DIAMETER,md_count,YEAR,REGION,SUB_REGION_NR,strat_cora,METERS_COMPLETED,x_psu,y_psu,dens_psu
MIR_GRP,9215,MON CAVE,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9215,PSE CLIV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9215,PSE STRI,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9228,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,ACR PALM,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,COL NATA,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,DIP LABY,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,EUS FAST,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,MON CAVE,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,PSE CLIV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9228,PSE STRI,NA,0,2022,FLK,11,CFK03,10,0,NA,0
MIR_GRP,9235,ACR CERV,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,ACR PALM,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,COL NATA,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,DIC STOK,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,DIP LABY,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,EUS FAST,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,MEA MEAN,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,MON CAVE,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,PSE CLIV,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9235,PSE STRI,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,ACR CERV,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,ACR PALM,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,COL NATA,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,DIC STOK,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,DIP LABY,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,EUS FAST,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,MEA MEAN,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,MON CAVE,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,PSE CLIV,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9255,PSE STRI,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9256,ACR CERV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,ACR PALM,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,COL NATA,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,DIC STOK,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,DIP LABY,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,EUS FAST,8,1,2022,FLK,11,CFK07,10,1,8,0.1
MIR_GRP,9256,MEA MEAN,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,MON CAVE,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,PSE CLIV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9256,PSE STRI,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,ACR CERV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,ACR PALM,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,COL NATA,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,DIC STOK,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,DIP LABY,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,EUS FAST,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,MEA MEAN,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,MON CAVE,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,PSE CLIV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9265,PSE STRI,NA,0,2022,FLK,11,CFK07,10,0,NA,0
MIR_GRP,9298,ACR CERV,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,ACR PALM,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,COL NATA,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,DIC STOK,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,DIP LABY,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,EUS FAST,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,MEA MEAN,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,MON CAVE,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,PSE CLIV,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9298,PSE STRI,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9564,ACR CERV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9564,COL NATA,25,1,2022,FLK,10,CFK02,10,1,25,0.1
MIR_GRP,9564,COL NATA,33,1,2022,FLK,10,CFK02,10,1,33,0.1
MIR_GRP,9564,COL NATA,70,1,2022,FLK,10,CFK02,10,1,70,0.1
MIR_GRP,9564,DIC STOK,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9564,DIP LABY,7,1,2022,FLK,10,CFK02,10,1,7,0.1
MIR_GRP,9564,EUS FAST,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9564,MEA MEAN,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9564,MON CAVE,36,1,2022,FLK,10,CFK02,10,1,36,0.1
MIR_GRP,9564,PSE CLIV,51,1,2022,FLK,10,CFK02,10,1,51,0.1
MIR_GRP,9564,PSE STRI,25,1,2022,FLK,10,CFK02,10,1,25,0.1
MIR_GRP,9564,PSE STRI,40,1,2022,FLK,10,CFK02,10,1,40,0.1
MIR_GRP,9564,PSE STRI,67,1,2022,FLK,10,CFK02,10,1,67,0.1
MIR_GRP,9565,ACR CERV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9565,COL NATA,15,1,2022,FLK,10,CFK02,10,1,15,0.1
MIR_GRP,9565,COL NATA,55,1,2022,FLK,10,CFK02,10,1,55,0.1
MIR_GRP,9565,COL NATA,90,1,2022,FLK,10,CFK02,10,1,90,0.1
MIR_GRP,9565,COL NATA,110,1,2022,FLK,10,CFK02,10,1,110,0.1
MIR_GRP,9565,DIC STOK,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9565,DIP LABY,70,1,2022,FLK,10,CFK02,10,1,70,0.1
MIR_GRP,9565,EUS FAST,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9565,MEA MEAN,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9565,MON CAVE,20,2,2022,FLK,10,CFK02,10,2,20,0.2
MIR_GRP,9565,MON CAVE,36,1,2022,FLK,10,CFK02,10,1,36,0.1
MIR_GRP,9565,MON CAVE,75,1,2022,FLK,10,CFK02,10,1,75,0.1
MIR_GRP,9565,PSE CLIV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9565,PSE STRI,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9566,ACR CERV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9566,COL NATA,22,1,2022,FLK,10,CFK02,10,1,22,0.1
MIR_GRP,9566,COL NATA,70,2,2022,FLK,10,CFK02,10,2,70,0.2
MIR_GRP,9566,COL NATA,240,1,2022,FLK,10,CFK02,10,1,240,0.1
MIR_GRP,9566,DIC STOK,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9566,DIP LABY,30,1,2022,FLK,10,CFK02,10,1,30,0.1
MIR_GRP,9566,DIP LABY,50,1,2022,FLK,10,CFK02,10,1,50,0.1
MIR_GRP,9566,EUS FAST,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9566,MEA MEAN,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9566,MON CAVE,25,1,2022,FLK,10,CFK02,10,1,25,0.1
MIR_GRP,9566,MON CAVE,30,2,2022,FLK,10,CFK02,10,2,30,0.2
MIR_GRP,9566,MON CAVE,85,1,2022,FLK,10,CFK02,10,1,85,0.1
MIR_GRP,9566,PSE CLIV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9566,PSE STRI,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9597,ACR CERV,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,COL NATA,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,DIC STOK,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,DIP LABY,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,EUS FAST,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,MEA MEAN,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,MON CAVE,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,PSE CLIV,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9597,PSE STRI,NA,0,2022,FLK,9,CFK07,10,0,NA,0
MIR_GRP,9599,ACR CERV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,COL NATA,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,DIC STOK,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,DIP LABY,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,EUS FAST,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,MEA MEAN,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,MON CAVE,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,PSE CLIV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9599,PSE STRI,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,ACR CERV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,COL NATA,19,1,2022,FLK,8,CFK01,10,1,19,0.1
MIR_GRP,9601,COL NATA,24,1,2022,FLK,8,CFK01,10,1,24,0.1
MIR_GRP,9601,DIC STOK,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,DIP LABY,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,EUS FAST,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,MEA MEAN,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,MON CAVE,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,PSE CLIV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9601,PSE STRI,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,ACR CERV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,COL NATA,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,DIC STOK,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,DIP LABY,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,EUS FAST,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,MEA MEAN,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,MON CAVE,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,PSE CLIV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9602,PSE STRI,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9637,ACR CERV,80,1,2022,FLK,8,CFK05,10,1,80,0.1
MIR_GRP,9637,COL NATA,7,1,2022,FLK,8,CFK05,10,1,7,0.1
MIR_GRP,9637,DIC STOK,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9637,DIP LABY,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9637,EUS FAST,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9637,MEA MEAN,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9637,MON CAVE,30,1,2022,FLK,8,CFK05,10,1,30,0.1
MIR_GRP,9637,MON CAVE,40,1,2022,FLK,8,CFK05,10,1,40,0.1
MIR_GRP,9637,PSE CLIV,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9637,PSE STRI,NA,0,2022,FLK,8,CFK05,10,0,NA,0
MIR_GRP,9639,ACR CERV,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,COL NATA,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,DIC STOK,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,DIP LABY,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,EUS FAST,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,MEA MEAN,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,MON CAVE,7,1,2022,FLK,8,CFK07,10,1,7,0.1
MIR_GRP,9639,PSE CLIV,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9639,PSE STRI,NA,0,2022,FLK,8,CFK07,10,0,NA,0
MIR_GRP,9701,ACR CERV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,COL NATA,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,DIC STOK,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,DIP LABY,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,EUS FAST,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,MEA MEAN,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,MON CAVE,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,PSE CLIV,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9701,PSE STRI,NA,0,2022,FLK,8,CFK01,10,0,NA,0
MIR_GRP,9712,ACR CERV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9712,COL NATA,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9712,DIC STOK,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9712,DIP LABY,50,1,2022,FLK,10,CFK02,10,1,50,0.1
MIR_GRP,9712,EUS FAST,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9712,MEA MEAN,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9712,MON CAVE,10,1,2022,FLK,10,CFK02,10,1,10,0.1
MIR_GRP,9712,MON CAVE,19,1,2022,FLK,10,CFK02,10,1,19,0.1
MIR_GRP,9712,MON CAVE,21,1,2022,FLK,10,CFK02,10,1,21,0.1
MIR_GRP,9712,MON CAVE,40,1,2022,FLK,10,CFK02,10,1,40,0.1
MIR_GRP,9712,MON CAVE,41,1,2022,FLK,10,CFK02,10,1,41,0.1
MIR_GRP,9712,PSE CLIV,NA,0,2022,FLK,10,CFK02,10,0,NA,0
MIR_GRP,9712,PSE STRI,NA,0,2022,FLK,10,CFK02,10,0,NA,0
NCRMP_GRP,1006,ACR CERV,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,COL NATA,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,DIC STOK,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,DIP LABY,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,EUS FAST,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,MEA MEAN,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,MON CAVE,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,PSE CLIV,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1006,PSE STRI,NA,0,2022,FLK,10,CFK01,10,0,NA,0
NCRMP_GRP,1008,ACR CERV,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,COL NATA,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,DIC STOK,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,DIP LABY,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,EUS FAST,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,MEA MEAN,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,MON CAVE,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,PSE CLIV,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1008,PSE STRI,NA,0,2022,FLK,11,CFK01,10,0,NA,0
NCRMP_GRP,1010,ACR CERV,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,COL NATA,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,DIC STOK,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,DIP LABY,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,EUS FAST,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,MEA MEAN,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,MON CAVE,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,PSE CLIV,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1010,PSE STRI,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,ACR CERV,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,COL NATA,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,DIC STOK,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,DIP LABY,9,1,2022,FLK,12,CFK01,10,1,9,0.1
NCRMP_GRP,1011,EUS FAST,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,MEA MEAN,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,MON CAVE,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,PSE CLIV,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1011,PSE STRI,NA,0,2022,FLK,12,CFK01,10,0,NA,0
NCRMP_GRP,1019,ACR CERV,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,COL NATA,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,DIC STOK,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,DIP LABY,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,EUS FAST,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,MEA MEAN,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,MON CAVE,34,1,2022,FLK,11,CFK02,8,1,34,0.125
NCRMP_GRP,1019,PSE CLIV,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1019,PSE STRI,NA,0,2022,FLK,11,CFK02,8,0,NA,0
NCRMP_GRP,1023,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1023,PSE STRI,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,1027,ACR CERV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1027,COL NATA,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1027,DIC STOK,4,1,2022,FLK,12,CFK02,10,1,4,0.1
NCRMP_GRP,1027,DIC STOK,7,1,2022,FLK,12,CFK02,10,1,7,0.1
NCRMP_GRP,1027,DIP LABY,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1027,EUS FAST,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1027,MEA MEAN,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1027,MON CAVE,6,1,2022,FLK,12,CFK02,10,1,6,0.1
NCRMP_GRP,1027,MON CAVE,21,1,2022,FLK,12,CFK02,10,1,21,0.1
NCRMP_GRP,1027,MON CAVE,24,1,2022,FLK,12,CFK02,10,1,24,0.1
NCRMP_GRP,1027,MON CAVE,28,1,2022,FLK,12,CFK02,10,1,28,0.1
NCRMP_GRP,1027,MON CAVE,35,1,2022,FLK,12,CFK02,10,1,35,0.1
NCRMP_GRP,1027,MON CAVE,41,1,2022,FLK,12,CFK02,10,1,41,0.1
NCRMP_GRP,1027,PSE CLIV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1027,PSE STRI,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,1050,ACR CERV,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1050,COL NATA,9,2,2022,FLK,8,CFK02,10,2,9,0.2
NCRMP_GRP,1050,COL NATA,37,1,2022,FLK,8,CFK02,10,1,37,0.1
NCRMP_GRP,1050,DIC STOK,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1050,DIP LABY,4,1,2022,FLK,8,CFK02,10,1,4,0.1
NCRMP_GRP,1050,DIP LABY,6,1,2022,FLK,8,CFK02,10,1,6,0.1
NCRMP_GRP,1050,EUS FAST,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1050,MEA MEAN,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1050,MON CAVE,7,1,2022,FLK,8,CFK02,10,1,7,0.1
NCRMP_GRP,1050,MON CAVE,8,1,2022,FLK,8,CFK02,10,1,8,0.1
NCRMP_GRP,1050,MON CAVE,9,1,2022,FLK,8,CFK02,10,1,9,0.1
NCRMP_GRP,1050,MON CAVE,11,1,2022,FLK,8,CFK02,10,1,11,0.1
NCRMP_GRP,1050,MON CAVE,12,1,2022,FLK,8,CFK02,10,1,12,0.1
NCRMP_GRP,1050,MON CAVE,17,1,2022,FLK,8,CFK02,10,1,17,0.1
NCRMP_GRP,1050,MON CAVE,36,1,2022,FLK,8,CFK02,10,1,36,0.1
NCRMP_GRP,1050,MON CAVE,63,1,2022,FLK,8,CFK02,10,1,63,0.1
NCRMP_GRP,1050,MON CAVE,68,1,2022,FLK,8,CFK02,10,1,68,0.1
NCRMP_GRP,1050,MON CAVE,85,1,2022,FLK,8,CFK02,10,1,85,0.1
NCRMP_GRP,1050,PSE CLIV,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1050,PSE STRI,17,1,2022,FLK,8,CFK02,10,1,17,0.1
NCRMP_GRP,1052,ACR CERV,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,COL NATA,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,DIC STOK,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,DIP LABY,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,EUS FAST,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,MEA MEAN,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,MON CAVE,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,PSE CLIV,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1052,PSE STRI,NA,0,2022,FLK,8,CFK02,10,0,NA,0
NCRMP_GRP,1055,ACR CERV,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,COL NATA,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,DIC STOK,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,DIP LABY,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,EUS FAST,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,MEA MEAN,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,MON CAVE,14,1,2022,FLK,8,CFK02,7.5,1,14,0.13333333333333333
NCRMP_GRP,1055,MON CAVE,15,1,2022,FLK,8,CFK02,7.5,1,15,0.13333333333333333
NCRMP_GRP,1055,MON CAVE,53,1,2022,FLK,8,CFK02,7.5,1,53,0.13333333333333333
NCRMP_GRP,1055,MON CAVE,72,1,2022,FLK,8,CFK02,7.5,1,72,0.13333333333333333
NCRMP_GRP,1055,PSE CLIV,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1055,PSE STRI,NA,0,2022,FLK,8,CFK02,7.5,0,NA,0
NCRMP_GRP,1063,ACR CERV,18,1,2022,FLK,8,CFK02,10,1,18,0.1
NCRMP_GRP,1063,COL NATA,4,1,2022,FLK,8,CFK02,10,1,4,0.1
NCRMP_GRP,1063,COL NATA,36,1,2022,FLK,8,CFK02,10,1,36,0.1
